7.243376147492253114e-02
1.161594292850695320e-01
-6.240852295391904198e-02
-4.337776990078243827e-02
-8.319004604181157170e-02
5.279255592000193370e-02
-9.008670074821903406e-02
7.312176820160264101e-02
6.249745094503550424e-02
3.608764784274938464e-02
-1.073098480417431916e-01
6.508820100770054684e-02
9.286936279875492029e-02
-5.215466385500952540e-02
9.540142151940687876e-02
7.915967139122739860e-02
-8.225096267099731018e-02
-5.639574034081430709e-02
-5.247417243897561923e-02
4.978561138160104982e-02
1.195115155605158408e-01
-8.427768812325830972e-02
-1.424024443485584664e-02
-5.218791384726357424e-02
-8.938494679229215534e-02
